2023-07-07,30
2023-07-08,30
2023-07-09,30
2023-07-10,30
2023-07-11,30
2023-07-12,30
2023-07-13,30
2023-07-14,30
2023-07-15,30
2023-07-16,30
2023-07-17,30
2023-07-18,30
2023-07-19,30
2023-07-20,30
2023-07-21,30
2023-07-23,30
2023-07-24,30
2023-07-25,30
2023-07-26,30
2023-07-27,30
2023-07-28,30
2023-07-29,30
2023-07-30,30
2023-07-31,30
2023-08-01,30
2023-08-02,30
2023-08-03,30
2023-08-04,30
2023-08-05,30
2023-08-06,30
2023-08-07,30
2023-08-08,30
2023-08-09,30
2023-08-10,30
2023-08-11,30
2023-08-12,30
2023-08-13,30
2023-08-14,30
2023-08-15,30
2023-08-16,30
2023-08-17,30
2023-08-18,30
2023-08-19,30
2023-08-20,30
2023-08-21,30
2023-08-22,30
2023-08-23,30
2023-08-24,30
2023-08-25,30
2023-08-26,30
2023-08-27,30
2023-08-28,30
2023-08-29,30
2023-08-30,30
2023-08-31,30
2023-09-01,30
2023-09-02,30
2023-09-03,30
2023-09-04,30
2023-09-05,30
2023-09-06,30
2023-09-07,30
2023-09-08,30
2023-09-11,30
2023-09-12,30
2023-09-13,30
2023-09-14,30
2023-09-15,30
2023-09-16,30
2023-09-17,30
2023-09-18,30
2023-09-19,30
2023-09-20,30
2023-09-21,30
2023-09-22,30
2023-09-23,30
2023-09-24,30
2023-09-26,30
2023-09-27,30
2023-09-28,30
2023-09-29,30
2023-10-01,30
2023-10-02,30
2023-10-03,30
2023-10-04,30
2023-10-05,30
2023-10-06,30
2023-10-07,30
2023-10-08,30
2023-10-09,30
2023-10-10,30
2023-10-11,30
2023-10-12,30
2023-10-13,30
2023-10-14,30
2023-10-15,30
2023-10-16,30
2023-10-17,30
2023-10-18,30
2023-10-19,30
2023-10-20,30
2023-10-21,30
2023-10-22,30
2023-10-23,30
2023-10-24,30
2023-10-25,30
2023-10-26,30
2023-10-27,30
2023-10-28,30
2023-10-29,30
2023-10-30,30
2023-10-31,30
2023-11-01,30
2023-11-02,30
2023-11-03,30
2023-11-04,30
2023-11-05,30
2023-11-06,30
2023-11-07,30
2023-11-08,30
2023-11-09,30
2023-11-10,30
2023-11-11,30
2023-11-12,30
2023-11-13,30
2023-11-14,50
2023-11-15,60
2023-11-16,50
2023-11-17,50
2023-11-18,50
2023-11-19,50
2023-11-20,50
2023-11-21,50
2023-11-22,50
2023-11-23,60
2023-11-24,60
2023-11-25,60
2023-11-26,60
2023-11-27,50
2023-11-28,60
2023-11-29,60
2023-11-30,60
2023-12-01,60
2023-12-02,60
2023-12-03,60
2023-12-04,60
2023-12-05,60
2023-12-06,60
2023-12-07,60
2023-12-08,60
2023-12-09,60
2023-12-10,60
2023-12-11,60
2023-12-12,60
2023-12-13,60
2023-12-14,60
2023-12-15,60
2023-12-16,60
2023-12-17,60
2023-12-18,60
2023-12-19,60
2023-12-20,60
2023-12-21,60
2023-12-22,60
2023-12-23,60
2023-12-24,60
2023-12-25,60
2023-12-26,60
2023-12-27,60
2023-12-28,60
2023-12-29,60
2023-12-30,60
2023-12-31,60
2024-01-01,60
2024-01-02,60
2024-01-03,60
2024-01-04,60
2024-01-05,60
2024-01-06,60
2024-01-07,60
2024-01-08,60
2024-01-09,60
2024-01-10,70
2024-01-11,70
2024-01-12,70
2024-01-13,70
2024-01-14,70
2024-01-15,70
2024-01-17,70
2024-01-18,70
2024-01-19,70
2024-01-20,70
2024-01-21,70
2024-01-23,70
2024-01-24,70
2024-01-25,70
2024-01-26,70
2024-01-29,40
2024-01-31,70
2024-02-02,70
2024-02-05,70
2024-02-06,70
2024-02-18,70
2024-02-19,70
2024-02-20,70
2024-02-21,70
2024-02-22,70
2024-02-23,70
2024-02-24,70
2024-02-25,70
2024-02-26,70
2024-02-28,70
2024-02-29,70
2024-03-02,70
2024-03-03,70
2024-03-04,70
2024-03-05,70
2024-03-06,50
2024-03-07,70
2024-03-08,70
2024-03-09,75
2024-03-10,75
2024-03-11,80
2024-03-12,80
2024-03-13,80
2024-03-14,80
2024-03-17,80
2024-03-19,60
2024-03-23,80
2024-03-24,80
2024-03-25,80
2024-03-26,60
2024-03-27,50
2024-03-28,80
2024-03-29,60
2024-03-30,60
2024-03-31,60
2024-04-01,60
2024-04-02,60
2024-04-03,60
2024-04-04,60
2024-04-05,60
2024-04-06,60
2024-04-07,60
2024-04-08,60
2024-04-09,60
2024-04-10,60
2024-04-11,60
2024-04-12,60
2024-04-13,60
2024-04-14,60
2024-04-15,60
2024-04-16,60
2024-04-17,60
2024-04-19,60
2024-04-20,60
2024-04-22,60
2024-04-23,60
2024-04-24,60
2024-04-25,60
2024-04-26,60
2024-04-27,60
2024-04-30,60
2024-05-01,60
2024-05-02,60
2024-05-04,60
2024-05-06,60
2024-05-09,60
2024-05-10,60
2024-05-11,60
2024-05-13,60
2024-05-14,60
2024-05-15,60
2024-05-16,60
2024-05-18,60
2024-05-19,60
2024-05-20,60
2024-05-21,30
2024-05-22,60
2024-05-23,60
2024-05-24,60
2024-05-25,60
2024-05-27,60
2024-05-28,60
2024-05-29,40
2024-05-30,60
2024-05-31,35
2024-06-03,40
2024-06-04,60
2024-06-07,40
2024-06-08,60
2024-06-09,40
2024-06-10,40
2024-06-11,50
2024-06-12,50
2024-06-13,40
2024-06-14,40
